,id_usuario,id_videojuego,fecha v,cantidad,veredicto,titulo,texto
510,38,1802,2021-03-09 00:00:00,16.0,,,
511,38,1871,2020-03-22 00:00:00,60.0,,,
512,38,1942,2021-09-12 00:00:00,4.0,,,
513,38,1985,2021-06-16 00:00:00,1.0,,,
514,38,7323,2021-01-19 00:00:00,0.0,,,
515,38,7342,2021-06-30 00:00:00,75.0,,,
516,38,7344,2020-04-24 00:00:00,4.25,,,
517,38,7346,2021-01-24 00:00:00,3.25,,,
518,38,8173,2021-02-02 00:00:00,60.0,,,
519,38,9630,2021-03-31 00:00:00,11.0,,,
520,38,11198,2021-02-15 00:00:00,3.25,,,
521,38,12517,2020-08-23 00:00:00,2.5,,,
522,38,14593,2021-09-30 00:00:00,0.75,,,
523,40,16,2020-06-21 00:00:00,3.0,,,
524,40,20,2020-06-04 00:00:00,520.0,negativo,Parace una broma que existe un juego como este,No logré comprender la idea del juego
525,40,20,2020-06-18 00:00:00,48.0,,,
526,40,21,2020-05-01 00:00:00,3.75,,,
527,40,38,2020-05-10 00:00:00,0.0,,,
528,40,116,2020-05-19 00:00:00,1.5,,,
529,40,124,2020-02-06 00:00:00,32.0,,,
530,40,230,2020-11-18 00:00:00,186.0,negativo,Es más malo que malini,Muy facil y muy caro para las horas efectivas de juego
531,40,230,2020-12-02 00:00:00,48.0,,,
532,40,247,2021-08-13 00:00:00,48.0,,,
533,40,478,2021-10-29 00:00:00,48.0,,,
534,40,498,2021-08-29 00:00:00,217.0,negativo,Peor que no ir vestido de traje a un bar,Este juego viene directamente de Mordor
535,40,498,2021-09-12 00:00:00,43.5,,,
536,40,537,2020-04-02 00:00:00,3.5,,,
537,40,549,2021-04-27 00:00:00,306.0,negativo,Parace una broma que existe un juego como este,"Quería procrastinar, de verdad lo intenté, pero antes de jugar este juego prefiero estudiar"
538,40,549,2021-05-11 00:00:00,33.0,,,
539,40,979,2020-09-03 00:00:00,1.75,,,
540,40,1070,2020-09-24 00:00:00,17.5,,,
541,40,1802,2022-01-06 00:00:00,0.0,,,
542,40,1871,2021-01-13 00:00:00,10.0,,,
543,40,3025,2021-05-22 00:00:00,1.5,,,
544,40,7344,2021-05-11 00:00:00,4.5,,,
545,40,7346,2020-10-22 00:00:00,32.0,,,
546,40,8173,2021-01-03 00:00:00,80.25,,,
547,40,9730,2021-06-22 00:00:00,19.0,positivo,"Si este juego fuera One Piece, me vería los 1000 episodios","Todos hablan del New World pero no tienen ni idea de este juego, ni colas tiene"
548,40,9730,2021-07-06 00:00:00,4.5,,,
549,40,14593,2022-01-08 00:00:00,52.0,,,
550,40,26758,2021-03-22 00:00:00,622.0,negativo,Pensar que me entusiasmó en un principio...,"Quería procrastinar, de verdad lo intenté, pero antes de jugar este juego prefiero estudiar"
551,40,26758,2021-04-05 00:00:00,6.0,,,
552,41,116,2021-10-10 00:00:00,3.25,,,
553,41,358,2021-11-22 00:00:00,1.0,,,
554,41,533,2020-09-27 00:00:00,1.0,,,
555,41,673,2020-09-30 00:00:00,2.75,,,
556,41,1029,2021-02-27 00:00:00,24.0,,,
557,41,1074,2021-04-17 00:00:00,103.0,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,La dificultad es terriblemente alta
558,41,1074,2021-05-01 00:00:00,32.0,,,
559,41,1871,2020-03-24 00:00:00,0.25,,,
560,41,1887,2021-02-09 00:00:00,80.25,,,
561,41,2993,2020-02-23 00:00:00,24.0,,,
562,41,7344,2021-09-19 00:00:00,1.0,,,
563,41,14593,2020-12-05 00:00:00,80.25,,,
564,44,18,2021-04-23 00:00:00,8.5,,,
565,44,73,2020-06-18 00:00:00,5.0,,,
566,44,116,2020-02-21 00:00:00,90.0,,,
567,44,126,2021-06-10 00:00:00,40.0,,,
568,44,231,2020-10-27 00:00:00,0.0,,,
569,44,233,2021-01-11 00:00:00,3.5,,,
570,44,247,2021-02-25 00:00:00,4.5,,,
571,44,358,2022-01-10 00:00:00,3.0,,,
572,44,427,2020-02-29 00:00:00,24.0,,,
573,44,501,2020-09-14 00:00:00,16.0,,,
574,44,529,2020-05-02 00:00:00,3.5,,,
575,44,533,2021-07-05 00:00:00,2.75,,,
576,44,559,2020-12-01 00:00:00,1.5,,,
577,44,673,2020-12-05 00:00:00,0.75,,,
578,44,733,2021-08-10 00:00:00,16.0,,,
579,44,1026,2021-06-06 00:00:00,2.0,,,
580,44,1029,2020-04-28 00:00:00,75.0,,,
581,44,1070,2021-11-18 00:00:00,28.0,,,
582,44,1074,2021-04-02 00:00:00,39.5,,,
583,44,1262,2020-09-28 00:00:00,48.0,,,
584,44,1352,2020-11-23 00:00:00,0.0,,,
585,44,1384,2021-11-08 00:00:00,8.5,,,
586,44,1802,2020-11-06 00:00:00,0.5,,,
587,44,1871,2021-03-16 00:00:00,4.5,,,
588,44,1942,2021-01-08 00:00:00,0.25,,,
589,44,7323,2021-01-03 00:00:00,75.0,,,
590,44,7344,2021-11-13 00:00:00,3.25,,,
591,44,7346,2021-03-07 00:00:00,0.75,,,
592,44,7351,2020-08-07 00:00:00,3.25,,,
593,44,8173,2021-11-30 00:00:00,1.5,,,
594,44,12517,2021-12-19 00:00:00,100.0,,,
595,44,14593,2021-01-16 00:00:00,4.25,,,
597,45,16,2021-06-21 00:00:00,0.0,,,
598,45,37,2021-01-29 00:00:00,1.25,,,
599,45,38,2021-08-22 00:00:00,16.0,,,
600,45,39,2021-09-22 00:00:00,2.5,,,
601,45,40,2020-08-12 00:00:00,3.75,,,
602,45,71,2020-07-10 00:00:00,60.0,,,
603,45,72,2020-09-20 00:00:00,4.0,,,
604,45,73,2021-07-20 00:00:00,2.25,,,
605,45,75,2020-03-20 00:00:00,0.0,,,
606,45,113,2020-11-27 00:00:00,0.75,,,
607,45,124,2021-09-08 00:00:00,60.0,,,
608,45,126,2020-09-14 00:00:00,42.0,,,
609,45,128,2021-01-12 00:00:00,2.5,,,
610,45,327,2021-10-29 00:00:00,52.0,,,
611,45,343,2021-11-07 00:00:00,32.0,,,
612,45,358,2021-12-16 00:00:00,75.0,,,
613,45,427,2020-02-12 00:00:00,1.5,,,
614,45,472,2021-04-15 00:00:00,2.5,,,
615,45,500,2021-05-24 00:00:00,1.75,,,
616,45,501,2020-02-15 00:00:00,4.75,,,
617,45,538,2021-11-06 00:00:00,0.5,,,
618,45,559,2021-10-29 00:00:00,80.25,,,
619,45,622,2020-06-15 00:00:00,4.75,,,
620,45,623,2021-06-22 00:00:00,32.0,,,
621,45,673,2020-09-09 00:00:00,3.0,,,
622,45,730,2021-10-20 00:00:00,4.75,,,
623,45,732,2021-08-22 00:00:00,0.0,,,
624,45,733,2021-05-03 00:00:00,90.0,,,
625,45,960,2020-02-03 00:00:00,0.25,,,
626,45,974,2021-05-14 00:00:00,24.0,,,
627,45,1011,2020-04-28 00:00:00,4.25,,,
628,45,1020,2020-12-26 00:00:00,1.0,,,
629,45,1029,2021-03-29 00:00:00,1.25,,,
630,45,1068,2021-08-09 00:00:00,704.0,positivo,"Si este juego fuera One Piece, me vería los 1000 episodios",Me recuerda cuando era joven
631,45,1068,2021-08-23 00:00:00,19.0,,,
632,45,1164,2020-11-23 00:00:00,1.5,,,
633,45,1262,2021-05-21 00:00:00,24.0,,,
634,45,1266,2021-04-15 00:00:00,3.25,,,
635,45,1331,2020-09-05 23:00:00,4.0,,,
636,45,1802,2021-04-28 00:00:00,48.0,,,
637,45,1871,2020-05-28 00:00:00,1.5,,,
638,45,1887,2021-03-17 00:00:00,24.0,,,
639,45,1970,2021-05-28 00:00:00,32.0,,,
640,45,3025,2020-03-15 00:00:00,1.25,,,
641,45,6801,2020-11-14 00:00:00,10.0,,,
642,45,7323,2021-04-17 00:00:00,52.0,,,
643,45,7334,2021-06-26 00:00:00,40.5,,,
644,45,7342,2021-05-07 00:00:00,0.0,,,
645,45,7344,2021-04-07 00:00:00,4.5,,,
646,45,7346,2021-05-02 00:00:00,5.0,,,
647,45,8173,2020-07-12 00:00:00,3.75,,,
648,45,11198,2020-11-15 00:00:00,1.25,,,
649,45,12517,2021-01-12 00:00:00,0.75,,,
650,45,14593,2021-06-22 00:00:00,1.0,,,
651,45,25076,2020-05-20 00:00:00,52.0,,,
652,46,15,2020-11-28 00:00:00,5.0,,,
653,46,38,2021-08-26 00:00:00,1.0,,,
654,46,39,2021-06-08 00:00:00,100.0,,,
655,46,40,2021-07-10 00:00:00,3.75,,,
656,46,43,2020-09-02 00:00:00,3.25,,,
657,46,59,2020-04-04 00:00:00,4.25,,,
658,46,73,2020-03-28 00:00:00,2.5,,,
659,46,75,2021-03-27 00:00:00,4.25,,,
660,46,132,2021-01-24 00:00:00,0.75,,,
661,46,472,2021-12-14 00:00:00,1.0,,,
662,46,498,2021-01-20 00:00:00,39.0,,,
663,46,533,2020-08-30 00:00:00,2.75,,,
664,46,537,2020-12-29 00:00:00,5.0,,,
665,46,551,2020-10-01 00:00:00,3.0,,,
666,46,623,2021-07-05 00:00:00,4.25,,,
667,46,730,2021-09-09 00:00:00,48.0,,,
668,46,1020,2021-02-12 00:00:00,80.25,,,
669,46,1121,2021-06-09 00:00:00,1.0,,,
670,46,1331,2021-11-22 00:00:00,2.5,,,
671,46,1887,2020-02-03 00:00:00,1.75,,,
672,46,1942,2020-12-01 00:00:00,1.5,,,
673,46,2155,2022-01-09 00:00:00,80.25,,,
674,46,2993,2021-02-13 00:00:00,4.0,,,
675,46,6036,2020-07-27 00:00:00,15.5,,,
676,46,7334,2020-07-20 00:00:00,42.0,,,
677,46,9630,2021-03-11 00:00:00,30.0,,,
678,46,11133,2021-05-08 00:00:00,2.5,,,
679,46,11198,2021-10-01 00:00:00,80.25,,,
680,46,14593,2020-11-14 00:00:00,1.75,,,
682,47,15,2021-09-08 00:00:00,2.75,,,
683,47,16,2020-02-04 00:00:00,1.0,,,
684,47,21,2020-02-07 00:00:00,32.0,,,
685,47,38,2020-03-01 00:00:00,24.0,,,
686,47,40,2021-06-10 00:00:00,3.0,,,
687,47,59,2021-07-20 00:00:00,90.0,,,
688,47,72,2021-12-06 00:00:00,75.0,,,
689,47,73,2021-11-12 00:00:00,10.0,,,
690,47,74,2021-12-20 00:00:00,402.0,positivo,Me encantaría saber si tiene una secuela,"Consistente, repleto de contenido, soprendentemente bueno"
691,47,74,2022-01-03 00:00:00,1.0,,,
692,47,109,2020-07-31 00:00:00,32.0,,,
693,47,116,2021-01-23 00:00:00,80.25,,,
694,47,132,2020-10-22 00:00:00,0.0,,,
695,47,230,2020-09-28 00:00:00,30.0,,,
696,47,231,2021-01-27 00:00:00,75.0,,,
697,47,233,2020-10-19 00:00:00,60.0,,,
698,47,343,2020-12-23 00:00:00,3.0,,,
699,47,358,2021-09-03 00:00:00,0.75,,,
700,47,375,2021-05-06 00:00:00,30.5,,,
701,47,431,2021-02-15 00:00:00,0.0,,,
702,47,478,2020-06-12 00:00:00,2.0,,,
703,47,500,2020-11-06 00:00:00,10.0,,,
704,47,512,2020-12-11 00:00:00,2.5,,,
705,47,537,2021-06-25 00:00:00,4.0,,,
706,47,545,2021-06-16 00:00:00,60.0,,,
707,47,551,2020-05-13 00:00:00,4.5,,,
708,47,559,2020-06-03 00:00:00,48.0,,,
709,47,623,2020-05-31 00:00:00,3.0,,,
710,47,730,2021-06-25 00:00:00,2.5,,,
711,47,732,2021-04-08 00:00:00,0.0,,,
712,47,733,2021-02-01 00:00:00,80.25,,,
713,47,960,2020-02-10 00:00:00,1.5,,,
714,47,1011,2021-12-05 00:00:00,1.75,,,
715,47,1020,2021-05-24 00:00:00,90.0,,,
716,47,1121,2021-08-16 00:00:00,2.5,,,
717,47,1164,2021-08-28 00:00:00,2.5,,,
718,47,1262,2020-09-05 00:00:00,52.0,,,
719,47,1942,2020-02-05 00:00:00,16.0,,,
720,47,1970,2020-04-07 00:00:00,52.0,,,
721,47,1985,2020-04-17 00:00:00,4.5,,,
722,47,2155,2020-07-28 00:00:00,90.0,,,
723,47,2993,2021-12-08 00:00:00,4.0,,,
724,47,6801,2021-08-13 00:00:00,4.0,,,
725,47,7334,2020-11-07 00:00:00,436.0,negativo,Es más malo que malini,La dificultad es terriblemente alta
726,47,7334,2020-11-21 00:00:00,28.5,,,
727,47,7342,2020-09-08 00:00:00,3.25,,,
728,47,7346,2020-05-23 00:00:00,0.75,,,
729,47,7351,2020-05-01 00:00:00,80.25,,,
730,47,7599,2021-04-07 00:00:00,1.25,,,
731,47,8173,2022-01-04 00:00:00,4.75,,,
732,47,11198,2020-10-15 00:00:00,75.0,,,
733,47,11208,2020-06-09 00:00:00,23.0,,,
734,47,12517,2021-04-25 00:00:00,0.0,,,
735,47,14593,2021-04-18 00:00:00,1.0,,,
736,54,16,2021-02-18 00:00:00,0.75,,,
737,54,20,2021-08-08 00:00:00,32.0,,,
738,54,37,2021-01-11 00:00:00,1.0,,,
739,54,39,2020-11-03 00:00:00,0.25,,,
740,54,40,2021-10-07 00:00:00,16.0,,,
741,54,71,2020-10-27 00:00:00,3.75,,,
742,54,72,2021-10-05 00:00:00,4.75,,,
743,54,73,2021-03-08 00:00:00,1.0,,,
744,54,74,2021-12-04 00:00:00,305.0,negativo,No sé como logró subir por los 9 círculos del infierno este juego,Cómo arruinar tu vida en 1 simple paso: compra este juego
745,54,74,2021-12-18 00:00:00,20.5,,,
746,54,75,2021-02-09 00:00:00,2.75,,,
747,54,113,2021-02-28 00:00:00,4.75,,,
748,54,121,2021-06-23 00:00:00,4.75,,,
749,54,124,2020-11-28 00:00:00,5.0,,,
750,54,239,2020-07-09 00:00:00,240.0,positivo,El mejor Juego del Mundo,Interesante
751,54,239,2020-07-23 00:00:00,35.5,,,
752,54,427,2020-02-06 00:00:00,75.0,,,
753,54,472,2021-11-21 00:00:00,0.25,,,
754,54,478,2021-07-05 00:00:00,80.25,,,
755,54,500,2020-08-29 00:00:00,4.25,,,
756,54,501,2020-05-13 00:00:00,3.0,,,
757,54,512,2020-09-08 00:00:00,1.25,,,
758,54,549,2020-08-21 00:00:00,705.0,positivo,Es el guaripolo de los videojuegos,"Consistente, repleto de contenido, soprendentemente bueno"
759,54,549,2020-09-04 00:00:00,18.5,,,
760,54,623,2021-09-27 00:00:00,5.0,,,
761,54,673,2021-09-12 00:00:00,5.0,,,
762,54,731,2021-12-10 00:00:00,349.0,positivo,Vine buscando cobre y encontré oro,No puedo creer que no haya jugado esto antes
763,54,731,2021-12-24 00:00:00,33.5,,,
764,54,733,2021-01-12 00:00:00,5.0,,,
765,54,866,2021-09-07 00:00:00,1.0,,,
766,54,974,2020-04-02 00:00:00,10.0,,,
767,54,979,2020-06-13 00:00:00,3.25,,,
768,54,1011,2021-09-19 00:00:00,75.0,,,
769,54,1020,2020-08-25 00:00:00,1.75,,,
770,54,1029,2021-02-28 00:00:00,16.0,,,
771,54,1070,2020-10-11 00:00:00,17.5,,,
772,54,1164,2021-08-20 00:00:00,4.5,,,
773,54,1262,2021-11-06 00:00:00,0.0,,,
774,54,1266,2021-02-08 00:00:00,24.0,,,
775,54,1331,2020-03-29 00:00:00,0.25,,,
776,54,1352,2021-10-07 00:00:00,0.25,,,
777,54,1802,2021-11-06 00:00:00,100.0,,,
778,54,1871,2021-01-04 00:00:00,4.0,,,
779,54,1985,2020-10-23 00:00:00,10.0,,,
780,54,2993,2021-03-17 00:00:00,3.0,,,
781,54,7342,2021-06-30 00:00:00,4.75,,,
782,54,7344,2022-01-01 00:00:00,90.0,,,
783,54,7346,2020-08-15 00:00:00,75.0,,,
784,54,8173,2021-02-13 00:00:00,3.5,,,
785,54,11156,2021-06-22 00:00:00,3.75,,,
786,54,11198,2020-07-09 00:00:00,1.0,,,
787,54,14593,2020-08-11 00:00:00,52.0,,,
788,54,17000,2021-11-04 00:00:00,11.0,positivo,Horas de diversión,"Me acabo de echar 3 ramos, pero valió la pena"
789,54,17000,2021-11-18 00:00:00,40.5,,,
790,54,25076,2020-11-22 00:00:00,24.0,,,
791,64,16,2020-03-03 00:00:00,3.0,,,
792,64,40,2020-07-08 00:00:00,1.5,,,
793,64,59,2021-10-24 00:00:00,1.75,,,
794,64,71,2021-05-03 00:00:00,5.0,,,
795,64,230,2020-12-26 00:00:00,18.5,,,
796,64,343,2020-07-05 00:00:00,60.0,,,
797,64,358,2020-02-11 00:00:00,1.5,,,
798,64,427,2020-11-06 00:00:00,0.0,,,
799,64,472,2020-06-28 00:00:00,1.75,,,
800,64,478,2020-09-12 00:00:00,1.0,,,
801,64,537,2020-11-06 00:00:00,60.0,,,
802,64,623,2020-07-04 00:00:00,3.5,,,
803,64,960,2021-06-23 00:00:00,52.0,,,
804,64,979,2021-09-18 00:00:00,1.0,,,
805,64,1026,2021-08-15 00:00:00,1.75,,,
806,64,1029,2021-04-17 00:00:00,16.0,,,
807,64,1068,2020-06-09 00:00:00,22.0,positivo,Pero que ofertón,A mi hijo le encanta
808,64,1068,2020-06-23 00:00:00,32.5,,,
809,64,1070,2020-08-06 00:00:00,5.5,,,
810,64,1262,2021-05-06 00:00:00,3.75,,,
811,64,1266,2020-04-10 00:00:00,2.25,,,
812,64,1331,2020-07-19 00:00:00,0.25,,,
813,64,1871,2020-05-12 00:00:00,100.0,,,
814,64,1942,2020-11-11 00:00:00,4.5,,,
815,64,2207,2020-11-22 00:00:00,2.25,,,
816,64,3025,2020-07-28 00:00:00,4.25,,,
817,64,7342,2020-05-02 00:00:00,0.0,,,
818,64,7344,2021-06-29 00:00:00,10.0,,,
819,64,7599,2021-06-06 00:00:00,60.0,,,
820,64,8173,2021-12-08 00:00:00,3.0,,,
821,64,11198,2021-01-21 00:00:00,3.75,,,
822,64,11208,2020-12-20 00:00:00,431.0,negativo,Em... tenía final el juego?,Este juego viene directamente de Mordor
823,64,11208,2021-01-03 00:00:00,6.5,,,
824,64,12517,2021-11-29 00:00:00,2.0,,,
825,64,14593,2021-03-19 00:00:00,24.0,,,
826,64,17000,2021-08-31 00:00:00,41.5,,,
827,69,20,2021-05-25 00:00:00,20.0,,,
828,69,39,2020-08-03 00:00:00,2.75,,,
829,69,43,2021-01-16 00:00:00,60.0,,,
830,69,73,2021-10-28 00:00:00,3.25,,,
831,69,75,2020-08-02 00:00:00,4.25,,,
832,69,132,2021-02-22 00:00:00,2.25,,,
833,69,247,2020-09-03 00:00:00,52.0,,,
834,69,472,2020-12-30 00:00:00,1.0,,,
835,69,500,2021-06-16 00:00:00,60.0,,,
836,69,529,2021-05-18 00:00:00,1.0,,,
837,69,538,2020-09-16 00:00:00,3.5,,,
838,69,622,2021-11-21 00:00:00,4.75,,,
839,69,732,2021-09-17 00:00:00,3.5,,,
840,69,733,2020-02-27 00:00:00,1.0,,,
841,69,960,2021-05-13 00:00:00,0.25,,,
842,69,979,2020-09-19 00:00:00,0.0,,,
843,69,1009,2020-11-29 00:00:00,1.5,,,
844,69,1121,2021-01-13 00:00:00,10.0,,,
845,69,1331,2021-07-25 00:00:00,4.5,,,
846,69,1802,2021-05-20 00:00:00,75.0,,,
847,69,1970,2020-08-01 00:00:00,4.5,,,
848,69,1985,2020-07-23 00:00:00,4.75,,,
849,69,2155,2021-08-20 00:00:00,52.0,,,
850,69,7342,2021-08-04 00:00:00,16.0,,,
851,69,19560,2020-02-14 00:00:00,52.0,,,
852,69,19565,2020-05-25 00:00:00,0.0,,,
853,69,25076,2020-06-03 00:00:00,1.0,,,
855,74,16,2020-11-05 00:00:00,5.0,,,
856,74,21,2020-03-21 00:00:00,0.0,,,
857,74,38,2021-03-13 00:00:00,4.0,,,
858,74,39,2020-10-16 00:00:00,5.0,,,
859,74,40,2020-09-03 00:00:00,2.25,,,
860,74,71,2020-07-12 00:00:00,2.0,,,
861,74,72,2021-09-13 00:00:00,3.75,,,
862,74,73,2021-01-04 00:00:00,60.0,,,
863,74,75,2021-01-13 00:00:00,1.5,,,
864,74,116,2020-12-14 00:00:00,3.0,,,
865,74,124,2021-12-24 00:00:00,100.0,,,
866,74,132,2020-11-20 00:00:00,3.75,,,
867,74,247,2021-10-21 00:00:00,48.0,,,
868,74,427,2020-07-19 00:00:00,0.0,,,
869,74,478,2020-11-08 00:00:00,0.0,,,
870,74,529,2021-06-09 00:00:00,2.5,,,
871,74,533,2020-08-28 00:00:00,0.75,,,
872,74,559,2021-04-09 00:00:00,5.0,,,
873,74,565,2021-03-27 00:00:00,4.0,,,
874,74,623,2020-04-16 00:00:00,0.5,,,
875,74,673,2020-05-18 00:00:00,0.5,,,
876,74,730,2020-05-03 00:00:00,80.25,,,
877,74,731,2020-06-21 00:00:00,51.0,positivo,"No decepciona, incluso sorprende",No puedo creer que no haya jugado esto antes
878,74,731,2020-07-05 00:00:00,38.0,,,
879,74,733,2022-01-07 00:00:00,5.0,,,
880,74,974,2021-09-13 00:00:00,4.0,,,
881,74,1020,2021-11-30 00:00:00,0.75,,,
882,74,1026,2021-05-04 00:00:00,1.25,,,
883,74,1029,2021-04-12 00:00:00,2.75,,,
884,74,1262,2021-01-29 00:00:00,4.25,,,
885,74,1331,2021-12-20 00:00:00,90.0,,,
886,74,1352,2020-04-19 00:00:00,1.0,,,
887,74,1372,2020-05-12 00:00:00,0.0,,,
888,74,1802,2020-03-27 00:00:00,60.0,,,
889,74,1871,2020-04-13 00:00:00,5.0,,,
890,74,1887,2020-02-01 00:00:00,4.75,,,
891,74,1942,2020-09-20 00:00:00,60.0,,,
892,74,1985,2021-02-08 00:00:00,80.25,,,
893,74,7323,2021-07-01 00:00:00,2.75,,,
894,74,7342,2021-05-03 00:00:00,1.25,,,
895,74,7351,2021-02-14 00:00:00,0.75,,,
896,74,7599,2020-04-15 00:00:00,32.0,,,
897,74,8173,2020-10-21 00:00:00,3.5,,,
898,74,9730,2021-02-05 00:00:00,17.5,,,
899,74,14593,2020-10-09 00:00:00,80.25,,,
900,74,17000,2021-02-16 00:00:00,31.5,,,
901,74,25076,2021-07-25 00:00:00,4.25,,,
902,76,16,2021-04-13 00:00:00,2.5,,,
903,76,21,2020-03-28 00:00:00,4.75,,,
904,76,39,2021-08-15 00:00:00,4.5,,,
905,76,40,2021-06-12 00:00:00,1.75,,,
906,76,73,2021-09-29 00:00:00,0.0,,,
907,76,116,2021-05-16 00:00:00,90.0,,,
908,76,124,2020-07-15 00:00:00,3.0,,,
909,76,127,2021-01-27 00:00:00,3.0,,,
910,76,327,2020-05-10 00:00:00,3.5,,,
911,76,427,2021-08-16 00:00:00,10.0,,,
912,76,478,2020-02-04 00:00:00,0.75,,,
913,76,501,2021-03-23 00:00:00,75.0,,,
914,76,538,2020-07-28 00:00:00,52.0,,,
915,76,673,2021-09-18 00:00:00,5.0,,,
916,76,733,2022-01-05 00:00:00,3.25,,,
917,76,974,2021-10-22 00:00:00,48.0,,,
918,76,979,2021-10-22 00:00:00,0.5,,,
919,76,1026,2020-02-04 00:00:00,1.0,,,
920,76,1029,2021-11-16 00:00:00,5.0,,,
921,76,1262,2021-08-22 00:00:00,0.75,,,
922,76,1970,2021-12-16 00:00:00,10.0,,,
923,76,1985,2020-06-05 00:00:00,60.0,,,
924,76,2207,2021-02-03 00:00:00,5.0,,,
925,76,7342,2021-11-13 00:00:00,90.0,,,
926,76,7344,2020-04-21 00:00:00,0.25,,,
927,76,7346,2020-09-14 00:00:00,4.75,,,
928,76,9630,2021-09-20 00:00:00,45.5,,,
929,76,11133,2021-05-04 00:00:00,4.0,,,
930,76,12517,2021-05-10 00:00:00,1.75,,,
931,76,25076,2021-01-29 00:00:00,80.25,,,
932,76,26758,2020-06-22 00:00:00,3.5,,,
934,77,15,2020-08-15 00:00:00,0.25,,,
935,77,39,2020-02-27 00:00:00,100.0,,,
936,77,59,2020-12-14 00:00:00,3.0,,,
937,77,72,2021-04-24 00:00:00,90.0,,,
938,77,126,2020-10-16 00:00:00,32.5,,,
939,77,127,2021-01-21 00:00:00,100.0,,,
940,77,231,2020-02-26 00:00:00,2.0,,,
941,77,247,2021-08-10 00:00:00,80.25,,,
942,77,327,2021-04-16 00:00:00,1.0,,,
943,77,343,2021-12-15 00:00:00,80.25,,,
944,77,427,2021-11-04 00:00:00,10.0,,,
945,77,493,2021-10-04 00:00:00,245.0,positivo,Me soprende que no tenga más premios,"Consistente, repleto de contenido, soprendentemente bueno"
946,77,493,2021-10-18 00:00:00,26.0,,,
947,77,500,2021-06-20 00:00:00,4.0,,,
948,77,529,2020-04-29 00:00:00,1.0,,,
949,77,533,2021-12-23 00:00:00,52.0,,,
950,77,545,2020-10-22 00:00:00,2.0,,,
951,77,559,2020-08-10 00:00:00,90.0,,,
952,77,730,2021-10-26 00:00:00,1.0,,,
953,77,960,2021-11-12 00:00:00,52.0,,,
954,77,1011,2021-06-16 00:00:00,0.75,,,
955,77,1266,2021-01-25 00:00:00,16.0,,,
956,77,1331,2021-09-14 00:00:00,2.25,,,
957,77,1372,2020-05-09 00:00:00,4.75,,,
958,77,1887,2021-11-07 00:00:00,3.75,,,
959,77,7342,2020-04-23 00:00:00,0.0,,,
960,77,7599,2020-05-18 00:00:00,0.75,,,
961,77,9630,2021-07-03 00:00:00,53.0,positivo,Me soprende que no tenga más premios,Horas de diversión para amigos y familia
962,77,9630,2021-07-17 00:00:00,42.5,,,
963,77,9730,2021-09-01 00:00:00,671.0,negativo,"Podré ser feo, pero definitivamente soy mejor que este juego... ok no",Más malo que la pizza helada
964,77,9730,2021-09-15 00:00:00,4.5,,,
965,77,25076,2021-05-01 00:00:00,3.0,,,
966,78,20,2021-01-02 00:00:00,9.0,,,
967,78,39,2020-11-03 00:00:00,0.0,,,
968,78,40,2021-11-29 00:00:00,1.0,,,
969,78,73,2020-07-02 00:00:00,60.0,,,
970,78,109,2021-04-09 00:00:00,3.5,,,
971,78,113,2021-01-20 00:00:00,2.0,,,
972,78,126,2021-08-30 00:00:00,12.5,,,
973,78,128,2020-02-26 00:00:00,60.0,,,
974,78,233,2021-07-22 00:00:00,2.5,,,
975,78,358,2021-06-21 00:00:00,52.0,,,
976,78,427,2020-08-04 00:00:00,2.75,,,
977,78,498,2021-04-21 00:00:00,32.0,,,
978,78,512,2020-12-14 00:00:00,52.0,,,
979,78,533,2020-02-12 00:00:00,1.5,,,
980,78,545,2021-04-29 00:00:00,4.75,,,
981,78,559,2021-11-07 00:00:00,0.75,,,
982,78,673,2021-09-08 00:00:00,48.0,,,
983,78,974,2020-03-03 00:00:00,2.75,,,
984,78,1026,2022-01-08 00:00:00,2.0,,,
985,78,1121,2021-10-15 00:00:00,2.25,,,
986,78,1262,2020-10-12 00:00:00,0.75,,,
987,78,1331,2020-04-29 00:00:00,16.0,,,
988,78,1802,2021-10-22 00:00:00,4.5,,,
989,78,1871,2020-09-26 00:00:00,52.0,,,
990,78,1942,2021-07-02 00:00:00,2.75,,,
991,78,2031,2020-12-17 00:00:00,18.0,negativo,"No es malo, no, es malísimo",No logré comprender la idea del juego
992,78,2031,2020-12-31 00:00:00,47.0,,,
993,78,2993,2020-11-16 00:00:00,0.0,,,
994,78,7342,2021-02-15 00:00:00,1.75,,,
995,78,7346,2020-12-17 00:00:00,80.25,,,
996,78,9630,2020-05-26 00:00:00,9.5,,,
997,78,11133,2021-06-22 00:00:00,3.5,,,
998,78,11198,2020-05-11 00:00:00,0.25,,,
999,78,14593,2020-08-08 00:00:00,0.0,,,
1000,78,19560,2021-01-04 00:00:00,4.0,,,
1001,79,15,2021-04-28 00:00:00,4.5,,,
1002,79,16,2020-06-28 00:00:00,0.0,,,
1003,79,21,2020-04-16 00:00:00,3.75,,,
1004,79,37,2020-02-18 00:00:00,4.75,,,
1005,79,72,2021-03-26 00:00:00,52.0,,,
